order_id,customer_id,amount,product_category,city,payment_method,Segment,Churn_Risk,R_score,F_score,M_score,year,month,month_name,quarter,week,date_str
ORD002346,CUST0226,1134.71,Books,Chennai,UPI,Loyal Customers,Low,5,5,5,2022,9,September,Q3,39,2022-09-29
ORD005468,CUST0564,2310.53,Electronics,Chennai,Credit Card,Champions,Low,5,5,5,2023,10,October,Q4,44,2023-10-30
ORD000431,CUST0038,3690.23,Beauty,Surat,COD,Champions,Low,5,5,5,2022,6,June,Q2,22,2022-06-01
ORD005028,CUST0514,425.14,Clothing,Jaipur,UPI,At Risk,High,4,2,3,2023,7,July,Q3,30,2023-07-29
ORD004690,CUST0471,2373.96,Books,Delhi,Debit Card,Champions,Low,5,5,5,2023,9,September,Q3,38,2023-09-19
ORD009579,CUST0961,2988.61,Clothing,Kolkata,UPI,Champions,Low,4,5,5,2023,8,August,Q3,32,2023-08-10
ORD007153,CUST0723,2257.94,Beauty,Kolkata,Credit Card,Champions,Low,5,5,5,2023,5,May,Q2,18,2023-05-02
ORD001554,CUST0146,1419.87,Beauty,Pune,Debit Card,Champions,Low,5,5,5,2023,3,March,Q1,11,2023-03-17
ORD000241,CUST0021,132.48,Clothing,Bangalore,COD,Hibernating,Very High,1,3,2,2022,8,August,Q3,35,2022-08-31
ORD000784,CUST0069,1302.19,Clothing,Pune,Credit Card,Loyal Customers,Low,5,5,5,2023,9,September,Q3,38,2023-09-23
ORD003067,CUST0313,2401.31,Home & Kitchen,Bangalore,COD,Champions,Low,4,5,5,2023,2,February,Q1,6,2023-02-10
ORD000978,CUST0085,593.37,Electronics,Pune,Credit Card,At Risk,High,3,4,4,2023,7,July,Q3,27,2023-07-07
ORD002942,CUST0299,187.41,Electronics,Ahmedabad,UPI,Hibernating,Very High,1,1,1,2022,3,March,Q1,11,2022-03-15
ORD005361,CUST0556,455.18,Sports,Pune,COD,At Risk,High,3,4,4,2022,5,May,Q2,20,2022-05-18
ORD004717,CUST0473,3061.98,Electronics,Surat,Debit Card,Champions,Low,5,5,5,2022,4,April,Q2,14,2022-04-08
ORD001621,CUST0152,1141.11,Books,Chennai,UPI,Loyal Customers,Low,4,4,4,2023,2,February,Q1,7,2023-02-15
ORD002147,CUST0206,1034.99,Electronics,Delhi,Debit Card,Champions,Low,5,5,5,2023,12,December,Q4,52,2023-12-28
ORD001802,CUST0169,955.68,Home & Kitchen,Ahmedabad,NetBanking,Champions,Low,5,5,5,2023,1,January,Q1,2,2023-01-09
ORD002096,CUST0203,652.0,Electronics,Pune,Debit Card,Loyal Customers,Low,4,5,5,2023,6,June,Q2,23,2023-06-05
ORD006054,CUST0614,1062.58,Electronics,Mumbai,Credit Card,Champions,Low,5,5,5,2022,4,April,Q2,13,2022-04-02
ORD005229,CUST0530,211.78,Sports,Bangalore,NetBanking,Hibernating,Very High,1,1,1,2022,5,May,Q2,21,2022-05-24
ORD001358,CUST0129,3455.88,Clothing,Jaipur,UPI,Champions,Low,5,5,5,2022,5,May,Q2,19,2022-05-09
ORD009532,CUST0959,624.59,Books,Delhi,Debit Card,Loyal Customers,Low,4,5,5,2023,6,June,Q2,23,2023-06-10
ORD006030,CUST0614,768.81,Electronics,Kolkata,Debit Card,Champions,Low,5,5,5,2022,7,July,Q3,29,2022-07-23
ORD008359,CUST0864,347.02,Home & Kitchen,Mumbai,COD,At Risk,High,4,4,4,2022,6,June,Q2,25,2022-06-22
ORD006044,CUST0614,749.57,Clothing,Pune,Debit Card,Champions,Low,5,5,5,2022,5,May,Q2,18,2022-05-03
ORD008172,CUST0847,2179.47,Electronics,Chennai,UPI,Champions,Low,5,5,5,2022,10,October,Q4,40,2022-10-05
ORD008760,CUST0889,996.22,Clothing,Surat,Debit Card,Champions,Low,5,5,5,2023,4,April,Q2,15,2023-04-10
ORD005427,CUST0562,1094.92,Books,Surat,Credit Card,Loyal Customers,Low,4,4,5,2023,6,June,Q2,25,2023-06-19
ORD001610,CUST0150,455.64,Sports,Ahmedabad,UPI,Loyal Customers,Low,4,4,4,2022,11,November,Q4,48,2022-11-29
ORD003097,CUST0317,464.74,Electronics,Bangalore,UPI,At Risk,High,3,3,3,2022,4,April,Q2,17,2022-04-27
ORD005516,CUST0568,777.5,Electronics,Ahmedabad,UPI,At Risk,High,3,4,4,2022,9,September,Q3,39,2022-09-27
ORD002416,CUST0237,1215.95,Home & Kitchen,Surat,NetBanking,Loyal Customers,Low,5,5,5,2023,11,November,Q4,47,2023-11-24
ORD002018,CUST0191,1056.28,Beauty,Chennai,UPI,Champions,Low,5,5,5,2023,9,September,Q3,38,2023-09-22
ORD007329,CUST0742,445.79,Electronics,Surat,Credit Card,At Risk,High,3,4,3,2022,11,November,Q4,46,2022-11-20
ORD004126,CUST0425,1405.22,Clothing,Chennai,NetBanking,Champions,Low,5,5,5,2022,4,April,Q2,14,2022-04-04
ORD009793,CUST0981,395.48,Clothing,Chennai,Debit Card,At Risk,High,3,3,3,2023,5,May,Q2,18,2023-05-03
ORD003247,CUST0334,696.93,Books,Bangalore,UPI,Loyal Customers,Low,5,4,5,2023,2,February,Q1,5,2023-02-02
ORD000125,CUST0011,1692.67,Beauty,Kolkata,Credit Card,Champions,Low,5,5,5,2022,5,May,Q2,20,2022-05-22
ORD009377,CUST0945,1006.04,Clothing,Mumbai,UPI,Loyal Customers,Low,5,5,5,2022,3,March,Q1,10,2022-03-13
ORD008727,CUST0889,1074.42,Home & Kitchen,Bangalore,COD,Champions,Low,5,5,5,2023,2,February,Q1,5,2023-02-02
ORD007439,CUST0761,1021.93,Books,Kolkata,Credit Card,Loyal Customers,Low,3,4,5,2023,4,April,Q2,13,2023-04-02
ORD009148,CUST0926,4017.73,Books,Surat,Debit Card,Champions,Low,5,5,5,2023,9,September,Q3,39,2023-09-26
ORD003342,CUST0340,2536.12,Clothing,Jaipur,Debit Card,Champions,Low,4,5,5,2023,11,November,Q4,44,2023-11-01
ORD000599,CUST0053,188.75,Clothing,Jaipur,UPI,At Risk,High,2,2,2,2023,4,April,Q2,15,2023-04-13
ORD002124,CUST0206,1438.16,Electronics,Chennai,Debit Card,Champions,Low,5,5,5,2023,10,October,Q4,42,2023-10-20
ORD007074,CUST0713,164.68,Clothing,Ahmedabad,NetBanking,At Risk,High,2,2,1,2022,12,December,Q4,50,2022-12-17
ORD007671,CUST0785,672.22,Beauty,Mumbai,NetBanking,Loyal Customers,Low,4,5,4,2023,7,July,Q3,27,2023-07-05
ORD009360,CUST0945,614.9,Books,Surat,UPI,Loyal Customers,Low,5,5,5,2022,9,September,Q3,36,2022-09-09
ORD009652,CUST0968,605.09,Clothing,Mumbai,UPI,At Risk,High,3,4,4,2023,1,January,Q1,4,2023-01-27
ORD002198,CUST0210,318.17,Beauty,Delhi,Debit Card,Loyal Customers,Low,4,5,4,2023,2,February,Q1,8,2023-02-20
ORD004052,CUST0417,1538.69,Sports,Surat,Credit Card,Loyal Customers,Low,4,5,5,2022,3,March,Q1,11,2022-03-17
ORD006034,CUST0614,1059.44,Beauty,Hyderabad,Credit Card,Champions,Low,5,5,5,2022,8,August,Q3,32,2022-08-12
ORD003363,CUST0340,1820.0,Home & Kitchen,Kolkata,Debit Card,Champions,Low,4,5,5,2022,7,July,Q3,30,2022-07-31
ORD006830,CUST0694,435.78,Electronics,Bangalore,COD,Loyal Customers,Low,5,5,4,2022,12,December,Q4,49,2022-12-08
ORD000726,CUST0062,410.92,Electronics,Ahmedabad,COD,Loyal Customers,Low,5,5,4,2022,4,April,Q2,17,2022-04-28
ORD004919,CUST0498,1531.45,Clothing,Jaipur,UPI,Champions,Low,5,5,5,2022,6,June,Q2,24,2022-06-14
ORD000979,CUST0085,778.51,Sports,Jaipur,UPI,At Risk,High,3,4,4,2023,5,May,Q2,20,2023-05-21
ORD000809,CUST0069,753.15,Books,Mumbai,NetBanking,Loyal Customers,Low,5,5,5,2022,12,December,Q4,52,2022-12-30
ORD005051,CUST0515,1440.01,Clothing,Jaipur,UPI,Champions,Low,5,5,5,2023,1,January,Q1,3,2023-01-19
ORD001476,CUST0139,734.33,Clothing,Mumbai,Debit Card,At Risk,High,2,4,4,2022,11,November,Q4,46,2022-11-16
ORD009848,CUST0984,1588.18,Home & Kitchen,Delhi,Debit Card,Champions,Low,5,5,5,2022,7,July,Q3,29,2022-07-20
ORD009027,CUST0909,1269.68,Home & Kitchen,Chennai,Credit Card,Loyal Customers,Low,4,5,5,2022,6,June,Q2,24,2022-06-16
ORD007311,CUST0740,523.08,Electronics,Kolkata,UPI,At Risk,High,3,3,3,2023,4,April,Q2,16,2023-04-21
ORD003963,CUST0408,2408.92,Home & Kitchen,Ahmedabad,UPI,Loyal Customers,Low,5,5,5,2023,6,June,Q2,25,2023-06-23
ORD008840,CUST0899,1326.21,Clothing,Jaipur,Debit Card,Loyal Customers,Low,5,5,5,2022,5,May,Q2,19,2022-05-14
ORD004891,CUST0494,916.27,Books,Mumbai,COD,Loyal Customers,Low,5,5,5,2023,10,October,Q4,43,2023-10-28
ORD001236,CUST0112,490.87,Home & Kitchen,Pune,Debit Card,Loyal Customers,Low,5,5,5,2022,8,August,Q3,32,2022-08-13
ORD001226,CUST0111,590.31,Clothing,Pune,UPI,Loyal Customers,Low,5,4,4,2022,10,October,Q4,40,2022-10-09
ORD007943,CUST0822,2650.13,Home & Kitchen,Mumbai,NetBanking,Champions,Low,5,5,5,2022,6,June,Q2,22,2022-06-01
ORD006249,CUST0635,1258.84,Electronics,Delhi,UPI,Loyal Customers,Low,4,4,4,2023,6,June,Q2,24,2023-06-15
ORD005279,CUST0540,978.69,Clothing,Ahmedabad,Debit Card,Loyal Customers,Low,5,4,4,2022,8,August,Q3,34,2022-08-26
ORD005073,CUST0516,1283.59,Clothing,Chennai,NetBanking,Champions,Low,5,5,5,2022,8,August,Q3,31,2022-08-07
ORD007347,CUST0746,372.05,Home & Kitchen,Kolkata,Debit Card,At Risk,High,2,2,1,2023,2,February,Q1,5,2023-02-05
ORD003218,CUST0333,1113.66,Electronics,Pune,UPI,Loyal Customers,Low,5,5,5,2022,1,January,Q1,4,2022-01-30
ORD000288,CUST0024,347.2,Beauty,Bangalore,NetBanking,At Risk,High,3,4,3,2023,2,February,Q1,7,2023-02-15
ORD005008,CUST0508,600.36,Electronics,Jaipur,COD,At Risk,High,3,2,3,2023,6,June,Q2,24,2023-06-18
ORD002967,CUST0300,2221.16,Clothing,Bangalore,UPI,Champions,Low,5,5,5,2023,9,September,Q3,38,2023-09-21
ORD003165,CUST0328,184.59,Clothing,Jaipur,Debit Card,At Risk,High,2,3,2,2023,2,February,Q1,5,2023-02-05
ORD005984,CUST0610,167.13,Clothing,Surat,UPI,At Risk,High,2,3,2,2022,7,July,Q3,27,2022-07-10
ORD008878,CUST0900,2330.72,Sports,Ahmedabad,COD,Champions,Low,5,5,5,2023,7,July,Q3,30,2023-07-25
ORD001658,CUST0154,274.87,Electronics,Mumbai,Debit Card,Hibernating,Very High,2,3,2,2022,10,October,Q4,43,2022-10-24
ORD001976,CUST0190,678.86,Beauty,Ahmedabad,Debit Card,Loyal Customers,Low,4,5,5,2022,10,October,Q4,42,2022-10-20
ORD002398,CUST0235,414.15,Electronics,Kolkata,UPI,Loyal Customers,Low,5,4,4,2022,7,July,Q3,28,2022-07-16
ORD000453,CUST0038,2489.56,Clothing,Hyderabad,Debit Card,Champions,Low,5,5,5,2022,1,January,Q1,4,2022-01-26
ORD008006,CUST0831,558.03,Clothing,Surat,UPI,Loyal Customers,Low,5,5,5,2022,1,January,Q1,4,2022-01-26
ORD004683,CUST0471,2389.89,Beauty,Delhi,Debit Card,Champions,Low,5,5,5,2023,8,August,Q3,31,2023-08-06
ORD003682,CUST0373,1705.15,Home & Kitchen,Bangalore,NetBanking,Champions,Low,5,5,5,2022,8,August,Q3,33,2022-08-18
ORD000423,CUST0038,3223.62,Home & Kitchen,Pune,UPI,Champions,Low,5,5,5,2022,3,March,Q1,11,2022-03-19
ORD009059,CUST0914,633.1,Clothing,Kolkata,Credit Card,At Risk,High,3,3,3,2023,3,March,Q1,11,2023-03-13
ORD000658,CUST0059,1010.93,Home & Kitchen,Chennai,UPI,Champions,Low,5,5,5,2022,12,December,Q4,52,2022-12-27
ORD003302,CUST0336,1336.77,Electronics,Delhi,Credit Card,Champions,Low,5,5,5,2023,7,July,Q3,30,2023-07-30
ORD005823,CUST0599,155.13,Clothing,Kolkata,COD,Loyal Customers,Low,4,4,4,2023,2,February,Q1,9,2023-02-28
ORD002846,CUST0291,1299.46,Beauty,Mumbai,Debit Card,Champions,Low,5,5,5,2022,2,February,Q1,5,2022-02-04
ORD005993,CUST0611,3066.79,Electronics,Pune,UPI,Champions,Low,5,5,5,2023,2,February,Q1,6,2023-02-06
ORD007473,CUST0765,1140.26,Clothing,Surat,Debit Card,Champions,Low,5,5,5,2023,10,October,Q4,43,2023-10-25
ORD001002,CUST0088,486.25,Electronics,Chennai,Credit Card,Hibernating,Very High,1,3,3,2022,6,June,Q2,26,2022-06-28
ORD004199,CUST0431,661.57,Books,Surat,Credit Card,Loyal Customers,Low,4,4,4,2023,7,July,Q3,29,2023-07-20
ORD002419,CUST0237,958.7,Electronics,Bangalore,Debit Card,Loyal Customers,Low,5,5,5,2023,2,February,Q1,6,2023-02-09
ORD007458,CUST0763,561.77,Clothing,Ahmedabad,UPI,Loyal Customers,Low,3,4,4,2023,7,July,Q3,27,2023-07-08
ORD005269,CUST0540,454.14,Electronics,Ahmedabad,UPI,Loyal Customers,Low,5,4,4,2022,7,July,Q3,26,2022-07-03
ORD003848,CUST0387,544.27,Home & Kitchen,Hyderabad,Credit Card,Loyal Customers,Low,4,5,5,2022,12,December,Q4,49,2022-12-06
ORD000962,CUST0084,1565.01,Books,Ahmedabad,UPI,Champions,Low,5,5,5,2022,9,September,Q3,39,2022-09-30
ORD001581,CUST0149,2887.3,Home & Kitchen,Chennai,COD,Champions,Low,5,5,5,2022,6,June,Q2,26,2022-06-29
ORD007411,CUST0755,823.24,Electronics,Delhi,UPI,Loyal Customers,Low,4,5,5,2022,9,September,Q3,38,2022-09-22
ORD002207,CUST0210,388.29,Clothing,Chennai,UPI,Loyal Customers,Low,4,5,4,2023,4,April,Q2,16,2023-04-21
ORD006292,CUST0639,535.68,Beauty,Chennai,Credit Card,Loyal Customers,Low,4,4,4,2023,10,October,Q4,42,2023-10-20
ORD005859,CUST0601,886.62,Sports,Pune,Credit Card,Loyal Customers,Low,5,4,4,2022,5,May,Q2,19,2022-05-10
ORD004232,CUST0435,2501.98,Books,Delhi,UPI,Champions,Low,5,5,5,2023,4,April,Q2,17,2023-04-30
ORD000758,CUST0067,1639.04,Clothing,Chennai,Credit Card,Loyal Customers,Low,5,5,5,2022,5,May,Q2,18,2022-05-04
ORD002285,CUST0223,879.22,Home & Kitchen,Hyderabad,Debit Card,Loyal Customers,Low,5,5,5,2023,1,January,Q1,5,2023-01-31
ORD006642,CUST0671,1340.06,Books,Delhi,Credit Card,Loyal Customers,Low,4,4,5,2022,4,April,Q2,17,2022-04-26
ORD007114,CUST0719,1207.98,Electronics,Pune,Debit Card,Loyal Customers,Low,5,5,5,2022,7,July,Q3,30,2022-07-30
ORD005036,CUST0515,2216.12,Clothing,Bangalore,Debit Card,Champions,Low,5,5,5,2023,10,October,Q4,42,2023-10-20
ORD000808,CUST0069,823.91,Clothing,Jaipur,Debit Card,Loyal Customers,Low,5,5,5,2022,8,August,Q3,31,2022-08-06
ORD005910,CUST0604,3264.03,Electronics,Ahmedabad,Credit Card,Champions,Low,4,5,5,2023,5,May,Q2,20,2023-05-19
ORD008747,CUST0889,1193.93,Home & Kitchen,Pune,NetBanking,Champions,Low,5,5,5,2023,2,February,Q1,9,2023-02-27
ORD001957,CUST0186,330.41,Books,Delhi,UPI,Hibernating,Very High,1,1,2,2022,2,February,Q1,5,2022-02-02
ORD002446,CUST0239,355.13,Clothing,Delhi,Credit Card,Hibernating,Very High,1,3,3,2022,9,September,Q3,39,2022-09-29
ORD007729,CUST0793,179.77,Beauty,Mumbai,UPI,At Risk,High,2,3,2,2022,8,August,Q3,31,2022-08-03
ORD008138,CUST0845,954.31,Beauty,Kolkata,UPI,Loyal Customers,Low,4,4,4,2022,9,September,Q3,38,2022-09-23
ORD006118,CUST0620,624.11,Sports,Chennai,UPI,At Risk,High,4,2,3,2023,1,January,Q1,1,2023-01-08
ORD002403,CUST0237,1098.25,Electronics,Hyderabad,Debit Card,Loyal Customers,Low,5,5,5,2022,8,August,Q3,33,2022-08-19
ORD001074,CUST0100,777.46,Clothing,Mumbai,COD,Loyal Customers,Low,4,5,5,2023,4,April,Q2,15,2023-04-13
ORD006537,CUST0664,205.82,Sports,Surat,Credit Card,Loyal Customers,Low,4,4,4,2023,3,March,Q1,13,2023-03-30
ORD004241,CUST0435,1742.49,Sports,Surat,NetBanking,Champions,Low,5,5,5,2023,12,December,Q4,50,2023-12-12
ORD008500,CUST0875,599.55,Beauty,Hyderabad,COD,Champions,Low,5,5,5,2023,3,March,Q1,10,2023-03-09
ORD002092,CUST0203,855.64,Home & Kitchen,Ahmedabad,Credit Card,Loyal Customers,Low,4,5,5,2022,6,June,Q2,23,2022-06-11
ORD004528,CUST0457,2042.27,Electronics,Pune,Credit Card,Champions,Low,5,5,5,2022,10,October,Q4,43,2022-10-25
ORD007869,CUST0819,519.07,Books,Delhi,UPI,Champions,Low,5,5,5,2022,5,May,Q2,18,2022-05-06
ORD006774,CUST0686,366.18,Home & Kitchen,Hyderabad,UPI,Hibernating,Very High,1,2,2,2022,1,January,Q1,4,2022-01-30
ORD007213,CUST0727,783.57,Books,Delhi,Debit Card,Loyal Customers,Low,4,5,4,2022,5,May,Q2,21,2022-05-26
ORD008198,CUST0851,1434.76,Clothing,Ahmedabad,NetBanking,Champions,Low,5,5,5,2023,6,June,Q2,25,2023-06-23
ORD004711,CUST0471,1816.84,Books,Chennai,Credit Card,Champions,Low,5,5,5,2022,12,December,Q4,50,2022-12-13
ORD006815,CUST0691,543.99,Sports,Hyderabad,UPI,At Risk,High,2,4,4,2022,12,December,Q4,51,2022-12-25
ORD001004,CUST0088,375.57,Electronics,Hyderabad,UPI,Hibernating,Very High,1,3,3,2022,6,June,Q2,25,2022-06-20
ORD009090,CUST0917,565.34,Sports,Mumbai,Credit Card,Loyal Customers,Low,3,4,4,2022,4,April,Q2,16,2022-04-21
ORD009466,CUST0953,887.98,Clothing,Mumbai,COD,Loyal Customers,Low,4,4,4,2023,10,October,Q4,43,2023-10-29
ORD005291,CUST0543,287.25,Home & Kitchen,Bangalore,UPI,Loyal Customers,Low,4,5,4,2023,4,April,Q2,15,2023-04-11
ORD004652,CUST0469,932.18,Electronics,Delhi,Credit Card,Loyal Customers,Low,5,5,5,2023,11,November,Q4,45,2023-11-11
ORD005297,CUST0543,378.72,Home & Kitchen,Surat,UPI,Loyal Customers,Low,4,5,4,2023,6,June,Q2,24,2023-06-18
ORD001486,CUST0142,455.74,Home & Kitchen,Bangalore,Credit Card,Loyal Customers,Low,5,5,5,2022,4,April,Q2,16,2022-04-21
ORD007583,CUST0776,1591.9,Books,Surat,UPI,Loyal Customers,Low,4,5,5,2022,6,June,Q2,25,2022-06-22
ORD001412,CUST0131,467.89,Home & Kitchen,Hyderabad,Credit Card,At Risk,High,3,4,4,2023,3,March,Q1,11,2023-03-13
ORD007323,CUST0742,258.55,Electronics,Kolkata,UPI,At Risk,High,3,4,3,2022,5,May,Q2,21,2022-05-29
ORD000710,CUST0061,423.05,Beauty,Hyderabad,UPI,At Risk,High,3,3,3,2022,12,December,Q4,51,2022-12-25
ORD009402,CUST0946,2135.26,Clothing,Ahmedabad,Credit Card,Champions,Low,5,5,5,2022,11,November,Q4,46,2022-11-18
ORD009294,CUST0937,997.72,Electronics,Surat,UPI,Champions,Low,5,5,5,2023,3,March,Q1,11,2023-03-17
ORD008957,CUST0902,1165.24,Electronics,Pune,COD,Champions,Low,5,5,5,2023,5,May,Q2,19,2023-05-12
ORD003077,CUST0313,3087.01,Clothing,Mumbai,Credit Card,Champions,Low,4,5,5,2022,5,May,Q2,20,2022-05-20
ORD007903,CUST0819,885.95,Electronics,Bangalore,UPI,Champions,Low,5,5,5,2023,3,March,Q1,9,2023-03-03
ORD004102,CUST0425,1028.7,Home & Kitchen,Hyderabad,Credit Card,Champions,Low,5,5,5,2022,1,January,Q1,1,2022-01-04
ORD006811,CUST0691,975.69,Clothing,Hyderabad,UPI,At Risk,High,2,4,4,2023,3,March,Q1,9,2023-03-01
ORD002723,CUST0283,351.43,Electronics,Kolkata,COD,At Risk,High,3,4,3,2022,12,December,Q4,51,2022-12-19
ORD009350,CUST0941,675.63,Clothing,Jaipur,Debit Card,At Risk,High,3,4,4,2022,10,October,Q4,42,2022-10-21
ORD001269,CUST0118,604.63,Home & Kitchen,Ahmedabad,Debit Card,Loyal Customers,Low,3,5,5,2022,6,June,Q2,24,2022-06-18
ORD002463,CUST0240,1749.98,Electronics,Kolkata,Credit Card,Loyal Customers,Low,5,5,5,2023,5,May,Q2,18,2023-05-03
ORD005448,CUST0563,871.43,Beauty,Jaipur,NetBanking,Loyal Customers,Low,4,5,5,2023,7,July,Q3,28,2023-07-11
ORD000269,CUST0023,750.75,Sports,Ahmedabad,NetBanking,Loyal Customers,Low,3,4,5,2023,3,March,Q1,10,2023-03-09
ORD003581,CUST0361,809.06,Home & Kitchen,Bangalore,COD,At Risk,High,3,3,4,2023,2,February,Q1,6,2023-02-12
ORD005333,CUST0547,249.03,Beauty,Hyderabad,UPI,Loyal Customers,Low,5,4,4,2022,6,June,Q2,22,2022-06-03
ORD006916,CUST0702,2324.35,Books,Mumbai,UPI,Champions,Low,5,5,5,2023,11,November,Q4,47,2023-11-24
ORD005141,CUST0522,456.97,Electronics,Jaipur,UPI,At Risk,High,3,4,3,2022,5,May,Q2,21,2022-05-25
ORD006581,CUST0667,606.22,Books,Surat,UPI,Loyal Customers,Low,5,5,5,2022,8,August,Q3,33,2022-08-16
ORD002822,CUST0289,324.15,Home & Kitchen,Jaipur,UPI,Loyal Customers,Low,4,5,4,2022,8,August,Q3,34,2022-08-24
ORD008525,CUST0879,2035.27,Electronics,Bangalore,Credit Card,Champions,Low,5,5,5,2022,12,December,Q4,50,2022-12-14
ORD000590,CUST0050,1429.92,Clothing,Jaipur,Credit Card,Loyal Customers,Low,5,5,5,2023,3,March,Q1,10,2023-03-12
ORD005936,CUST0605,1136.08,Electronics,Bangalore,UPI,Loyal Customers,Low,4,5,5,2022,9,September,Q3,35,2022-09-03
ORD007534,CUST0771,633.22,Electronics,Hyderabad,Credit Card,Loyal Customers,Low,4,5,4,2022,5,May,Q2,21,2022-05-25
ORD008746,CUST0889,1129.96,Home & Kitchen,Mumbai,COD,Champions,Low,5,5,5,2023,4,April,Q2,17,2023-04-28
ORD007632,CUST0783,1189.03,Books,Chennai,Credit Card,Loyal Customers,Low,5,5,5,2022,1,January,Q1,1,2022-01-05
ORD007808,CUST0808,503.35,Clothing,Mumbai,UPI,At Risk,High,4,3,3,2023,10,October,Q4,40,2023-10-05
ORD005969,CUST0607,1312.17,Beauty,Kolkata,COD,Loyal Customers,Low,3,4,5,2022,5,May,Q2,19,2022-05-09
ORD007804,CUST0806,680.52,Home & Kitchen,Jaipur,Debit Card,At Risk,High,4,2,3,2023,10,October,Q4,40,2023-10-04
ORD002029,CUST0191,649.4,Home & Kitchen,Jaipur,Credit Card,Champions,Low,5,5,5,2023,11,November,Q4,48,2023-11-27
ORD009343,CUST0941,503.0,Electronics,Chennai,NetBanking,At Risk,High,3,4,4,2022,7,July,Q3,30,2022-07-26
ORD000678,CUST0059,994.98,Clothing,Delhi,Debit Card,Champions,Low,5,5,5,2023,4,April,Q2,17,2023-04-24
ORD006734,CUST0679,289.73,Electronics,Hyderabad,Debit Card,At Risk,High,4,2,3,2022,11,November,Q4,44,2022-11-02
ORD008188,CUST0851,1907.19,Home & Kitchen,Hyderabad,Credit Card,Champions,Low,5,5,5,2022,6,June,Q2,24,2022-06-16
ORD005280,CUST0540,1203.57,Books,Ahmedabad,Debit Card,Loyal Customers,Low,5,4,4,2022,3,March,Q1,9,2022-03-06
ORD009610,CUST0964,236.05,Beauty,Kolkata,COD,At Risk,High,2,4,3,2022,4,April,Q2,13,2022-04-01
ORD005019,CUST0512,688.1,Clothing,Pune,UPI,Hibernating,Very High,2,3,3,2022,8,August,Q3,31,2022-08-07
ORD008096,CUST0841,727.78,Beauty,Pune,Debit Card,Champions,Low,5,5,5,2022,11,November,Q4,45,2022-11-08
ORD002433,CUST0238,2258.4,Beauty,Ahmedabad,Credit Card,Loyal Customers,Low,5,5,5,2023,7,July,Q3,27,2023-07-06
ORD007948,CUST0822,2651.82,Beauty,Hyderabad,UPI,Champions,Low,5,5,5,2023,9,September,Q3,39,2023-09-26
ORD006099,CUST0618,331.72,Books,Surat,UPI,Loyal Customers,Low,4,5,4,2023,9,September,Q3,36,2023-09-06
ORD006015,CUST0613,154.09,Clothing,Ahmedabad,Debit Card,At Risk,High,3,3,2,2022,7,July,Q3,29,2022-07-19
ORD006215,CUST0630,964.54,Electronics,Jaipur,Credit Card,Loyal Customers,Low,5,5,5,2023,7,July,Q3,29,2023-07-18
ORD000897,CUST0078,1682.23,Clothing,Delhi,Credit Card,Champions,Low,4,5,5,2023,5,May,Q2,18,2023-05-05
ORD001612,CUST0150,771.83,Clothing,Chennai,UPI,Loyal Customers,Low,4,4,4,2023,9,September,Q3,39,2023-09-25
ORD006454,CUST0652,580.4,Clothing,Ahmedabad,Credit Card,Hibernating,Very High,1,2,3,2022,11,November,Q4,44,2022-11-02
ORD007436,CUST0761,861.97,Electronics,Mumbai,Debit Card,Loyal Customers,Low,3,4,5,2022,3,March,Q1,11,2022-03-14
ORD003807,CUST0380,760.21,Home & Kitchen,Mumbai,Credit Card,Loyal Customers,Low,4,4,4,2022,9,September,Q3,37,2022-09-12
ORD008369,CUST0865,1279.08,Home & Kitchen,Ahmedabad,UPI,At Risk,High,3,4,4,2023,3,March,Q1,10,2023-03-11
ORD005523,CUST0568,1142.96,Electronics,Hyderabad,NetBanking,At Risk,High,3,4,4,2023,6,June,Q2,24,2023-06-18
ORD004702,CUST0471,2675.27,Home & Kitchen,Hyderabad,COD,Champions,Low,5,5,5,2023,11,November,Q4,44,2023-11-02
ORD003962,CUST0408,1771.13,Electronics,Pune,Debit Card,Loyal Customers,Low,5,5,5,2022,4,April,Q2,16,2022-04-24
ORD005401,CUST0558,2706.8,Home & Kitchen,Bangalore,COD,Champions,Low,5,5,5,2022,4,April,Q2,16,2022-04-22
ORD000891,CUST0078,1689.67,Clothing,Jaipur,UPI,Champions,Low,4,5,5,2023,5,May,Q2,18,2023-05-06
ORD004984,CUST0505,164.4,Clothing,Chennai,Debit Card,Hibernating,Very High,1,2,2,2022,10,October,Q4,43,2022-10-27
ORD007482,CUST0765,1331.75,Electronics,Surat,Credit Card,Champions,Low,5,5,5,2022,7,July,Q3,30,2022-07-27
ORD006848,CUST0694,360.52,Clothing,Hyderabad,UPI,Loyal Customers,Low,5,5,4,2023,10,October,Q4,40,2023-10-05
ORD009609,CUST0964,593.86,Clothing,Bangalore,Credit Card,At Risk,High,2,4,3,2022,10,October,Q4,41,2022-10-12
ORD006910,CUST0702,845.39,Electronics,Hyderabad,COD,Champions,Low,5,5,5,2023,6,June,Q2,25,2023-06-21
ORD009251,CUST0935,423.67,Home & Kitchen,Jaipur,COD,Loyal Customers,Low,5,5,4,2023,8,August,Q3,34,2023-08-25
ORD002800,CUST0286,2972.11,Beauty,Jaipur,Debit Card,Champions,Low,4,5,5,2023,4,April,Q2,16,2023-04-23
